6609,nazret,Nazret
6610,sodo,Sodo
6611,asela,Asela
6612,dila,Dila
6613,nagele,Nagele
6614,dembidolo,Dembi Dolo
6615,dese,Dese
6616,bahirdar,Bahir Dar
6617,hagerehiywet,Hagere Hiywet
6618,gode,Gode
6619,giyon,Giyon
6620,shashemene,Shashemene
6621,hosaina,Hosaina
6622,nekemte,Nekemte
6623,yirgaalem,Yirga Alem
6624,gore,Gore
6625,gimbi,Gimbi
6626,jima,Jima
6627,debremarkos,Debre Markos
6628,dolobay,Dolo Bay
6629,arbaminch,Arba Minch
6630,awasa,Awasa
6631,asosa,Asosa
6632,gambela,Gambela
6633,jijiga,Jijiga
6634,goba,Goba
6635,addisababa,Addis Ababa
6636,semera,Semera
6637,bati,Bati
6638,diredawa,Dire Dawa
6639,mekele,Mekele
6640,debrebirhan,Debre Birhan
6641,harar,Harar
6642,pori,Pori
6643,kuopio,Kuopio
6644,jyvaskyla,Jyvaskyla
6645,rovaniemi,Rovaniemi
6646,lahti,Lahti
6647,mikkeli,Mikkeli
6648,oulu,Oulu
6649,hameenlinna,Hameenlinna
6650,seinajoki,Seinajoki
6651,tampere,Tampere
6652,kajaani,Kajaani
6653,lappeenranta,Lappeenranta
6654,joensuu,Joensuu
6655,kouvola,Kouvola
6656,helsinki,Helsinki
6657,kemi,Kemi
6658,mariehamn,Mariehamn
6659,porvoo,Porvoo
6660,turku,Turku
6661,sodankyla,Sodankyla
6662,kemijarvi,Kemijarvi
6663,kokkola,Kokkola
6664,vaasa,Vaasa
6665,savonlinna,Savonlinna
6666,lautoka,Lautoka
6667,nandi,Nandi
6668,suva,Suva
6669,labasa,Labasa
6670,stanley,Stanley
6671,kolonia,Kolonia
6672,colonia,Colonia
6673,palikir,Palikir
6674,weno,Weno
6675,tofol,Tofol
6676,torshavn,Torshavn
6677,klaksvik,Klaksvik
6678,bastia,Bastia
6679,lorient,Lorient
6680,brest,Brest
6681,aixenprovence,Aix-en-Provence
6682,ajaccio,Ajaccio
6683,marseille,Marseille
6684,rennes,Rennes
6685,nantes,Nantes
6686,orleans,Orleans
6687,paris,Paris
6688,clermontferrand,Clermont-Ferrand
6689,metz,Metz
6690,montpellier,Montpellier
6691,poitier,Poitier
6692,bordeaux,Bordeaux
6693,limoges,Limoges
6694,dijon,Dijon
6695,lille,Lille
6696,lyon,Lyon
6697,strasbourg,Strasbourg
6698,toulouse,Toulouse
6699,rouen,Rouen
6700,amiens,Amiens
6701,besancon,Besancon
6702,caen,Caen
6703,vichy,Vichy
6704,mulhouse,Mulhouse
6705,biarritz,Biarritz
6706,cherbourg,Cherbourg
6707,reims,Reims
6708,calais,Calais
6709,roanne,Roanne
6710,dieppe,Dieppe
6711,lehavre,Le Havre
6712,brive,Brive
6713,beziers,Beziers
6714,saintbrieuc,St.-Brieuc
6715,angers,Angers
6716,lemans,Le Mans
6717,arras,Arras
6718,troyes,Troyes
6719,nancy,Nancy
6720,nevers,Nevers
6721,auxerre,Auxerre
6722,tours,Tours
6723,bourges,Bourges
6724,versailles,Versailles
6725,melun,Melun
6726,larochelle,La Rochelle
6727,agen,Agen
6728,annecy,Annecy
6729,grenoble,Grenoble
6730,saintetienne,Saint-Etienne
6731,toulon,Toulon
6732,nice,Nice
6733,tarbes,Tarbes
6734,perpignan,Perpignan
6735,nimes,Nimes
6736,tchibanga,Tchibanga
6737,gamba,Gamba
6738,libreville,Libreville
6739,omboue,Omboue
6740,ndende,Ndende
6741,mayumba,Mayumba
6742,moanda,Moanda
6743,mouila,Mouila
6744,okandja,Okandja
6745,franceville,Franceville
6746,oyem,Oyem
6747,makokou,Makokou
6748,mitzik,Mitzik
6749,bitam,Bitam
6750,mekambo,Mekambo
6751,koulamoutou,Koulamoutou
6752,bifoum,Bifoum
6753,portgentil,Port-Gentil
6754,lambarene,Lambarene
6755,warrington,Warrington
6756,newbury,Newbury
6757,swindon,Swindon
6758,wick,Wick
6759,dudley,Dudley
6760,oxford,Oxford
6761,hackney,Hackney
6762,matlock,Matlock
6763,lochgilphead,Lochgilphead
6764,northallerton,Northallerton
6765,edinburgh,Edinburgh
6766,sunderland,Sunderland
6767,swansea,Swansea
6768,wokingham,Wokingham
6769,cityofwestminster,City of Westminster
6770,solihull,Solihull
6771,rochdale,Rochdale
6772,nottingham,Nottingham
6773,winchester,Winchester
6774,wembley,Wembley
6775,motherwell,Motherwell
6776,reading,Reading
6777,torquay,Torquay
6778,thornbury,Thornbury
6779,oldham,Oldham
6780,elgin,Elgin
6781,wallsend,Wallsend
6782,westonsupermare,Weston-super-Mare
6783,hounslow,Hounslow
6784,irvine,Irvine
6785,barnsley,Barnsley
6786,falkirk,Falkirk
6787,slough,Slough
6788,huddersfield,Huddersfield
6789,kingstonuponhull,Kingston upon Hull
6790,romford,Romford
6791,stafford,Stafford
6792,grays,Grays
6793,hertford,Hertford
6794,coventry,Coventry
6795,leicester,Leicester
6796,beverley,Beverley
6797,stirling,Stirling
6798,norwich,Norwich
6799,darlington,Darlington
6800,hereford,Hereford
6801,grimsby,Grimsby
6802,bradford,Bradford
6803,bracknell,Bracknell
6804,morpeth,Morpeth
6805,gateshead,Gateshead
6806,wandsworth,Wandsworth
6807,southshields,South Shields
6808,sheffield,Sheffield
6809,ystradmynach,Ystrad Mynach
6810,southbank,South Bank
6811,haddington,Haddington
6812,aberaeron,Aberaeron
6813,lerwick,Lerwick
6814,cambridge,Cambridge
6815,glenrothes,Glenrothes
6816,penybontarogwr,Pen-y-Bont ar Ogwr
6817,barri,Barri
6818,carlisle,Carlisle
6819,aylesbury,Aylesbury
6820,lincoln,Lincoln
6821,bromley,Bromley
6822,kirkwall,Kirkwall
6823,blackpool,Blackpool
6824,croydon,Croydon
6825,dorchester,Dorchester
6826,hendon,Hendon
6827,hammersmith,Hammersmith
6828,bournemouth,Bournemouth
6829,fortwilliam,Fort William
6830,dumfries,Dumfries
6831,dumbarton,Dumbarton
6832,luton,Luton
6833,bristol,Bristol
6834,enfield,Enfield
6835,camberwell,Camberwell
6836,truro,Truro
6837,penzance,Penzance
6838,clydachvale,Clydach Vale
6839,telford,Telford
6840,stocktonontees,Stockton-on-Tees
6841,maidenhead,Maidenhead
6842,dalkeith,Dalkeith
6843,woodgreen,Wood Green
6844,pontypwl,Pont-y-pwl
6845,perth,Perth
6846,miltonkeynes,Milton Keynes
6847,hartlepool,Hartlepool
6848,harrow,Harrow
6849,oldbury,Oldbury
6850,ashtonunderlyne,Ashton-under-Lyne
6851,wakefield,Wakefield
6852,trowbridge,Trowbridge
6853,maidstone,Maidstone
6854,poole,Poole
6855,newport,Newport
6856,walsall,Walsall
6857,woolwich,Woolwich
6858,southendonsea,Southend-on-Sea
6859,scunthorpe,Scunthorpe
6860,caernarfon,Caernarfon
6861,hamilton,Hamilton
6862,durham,Durham
6863,warwick,Warwick
6864,aberdeen,Aberdeen
6865,newtownsaintboswells,Newtown Saint Boswells
6866,sutton,Sutton
6867,catford,Catford
6868,lambeth,Lambeth
6869,lewes,Lewes
6870,dundee,Dundee
6871,ipswich,Ipswich
6872,birmingham,Birmingham
6873,stoke,Stoke
6874,stockport,Stockport
6875,chelmsford,Chelmsford
6876,leeds,Leeds
6877,bath,Bath
6878,ayr,Ayr
6879,kirkintilloch,Kirkintilloch
6880,wallasey,Wallasey
6881,conwy,Conwy
6882,rhuthun,Rhuthun
6883,walthamstow,Walthamstow
6884,halifax,Halifax
6885,peterborough,Peterborough
6886,rotherham,Rotherham
6887,alloa,Alloa
6888,southampton,Southampton
6889,ebbwvale,Ebbw Vale
6890,forfar,Forfar
6891,islington,Islington
6892,caerfyrddin,Caerfyrddin
6893,ealing,Ealing
6894,kilmarnock,Kilmarnock
6895,newport,Newport
6896,kensington,Kensington
6897,hwlffordd,Hwlffordd
6898,uxbridge,Uxbridge
6899,twickenham,Twickenham
6900,plymouth,Plymouth
6901,livingston,Livingston
6902,portsmouth,Portsmouth
6903,paisley,Paisley
6904,exeter,Exeter
6905,widnes,Widnes
6906,stretford,Stretford
6907,stornoway,Stornoway
6908,manchester,Manchester
6909,inverness,Inverness
6910,morden,Morden
6911,london,London
6912,ilford,Ilford
6913,poplar,Poplar
6914,salford,Salford
6915,derby,Derby
6916,mold,Mold
6917,worcester,Worcester
6918,rochester,Rochester
6919,chichester,Chichester
6920,eastham,East Ham
6921,oakham,Oakham
6922,gloucester,Gloucester
6923,wrecsam,Wrecsam
6924,wolverhampton,Wolverhampton
6925,llangefni,Llangefni
6926,hove,Hove
6927,brighton,Brighton
6928,doncaster,Doncaster
6929,shrewsbury,Shrewsbury
6930,glasgow,Glasgow
6931,camdentown,Camden Town
6932,cardiff,Cardiff
6933,bexleyheath,Bexleyheath
6934,dover,Dover
6935,bury,Bury
6936,greenock,Greenock
6937,middlesbrough,Middlesbrough
6938,scarborough,Scarborough
6939,merthyrtudful,Merthyr Tudful
6940,taunton,Taunton
6941,york,York
6942,porttalbot,Port Talbot
6943,dagenham,Dagenham
6944,liverpool,Liverpool
6945,sainthelens,Saint Helens
6946,knowsley,Knowsley
6947,kingstonuponthames,Kingston upon Thames
6948,wigan,Wigan
6949,southport,Southport
6950,preston,Preston
6951,blackburn,Blackburn
6952,bolton,Bolton
6953,hughtown,Hugh Town
6954,bedford,Bedford
6955,chicksands,Chicksands
6956,sandbach,Sandbach
6957,chester,Chester
6958,llandrindodwells,Llandrindod Wells
6959,northampton,Northampton
6960,giffnock,Giffnock
6961,newcastle,Newcastle
6962,downpatrick,Downpatrick
6963,coleraine,Coleraine
6964,magherafelt,Magherafelt
6965,dungannon,Dungannon
6966,cookstown,Cookstown
6967,bangor,Bangor
6968,strabane,Strabane
6969,londonderry,Londonderry
6970,omagh,Omagh
6971,enniskillen,Enniskillen
6972,ballymena,Ballymena
6973,banbridge,Banbridge
6974,armagh,Armagh
6975,newtownabbey,Newtownabbey
6976,craigavon,Craigavon
6977,antrim,Antrim
6978,newry,Newry
6979,lisburn,Lisburn
6980,belfast,Belfast
6981,belfast,Belfast
6982,usk,Usk
6983,saintgeorges,Saint George's
6984,poti,Poti
6985,tbilisi,Tbilisi
6986,rustavi,Rustavi
6987,tskhinvali,Tskhinvali
6988,rustavi,Rustavi
6989,sukhumi,Sukhumi
6990,zugdidi,Zugdidi
6991,gori,Gori
6992,batumi,Batumi
6993,akhaltsikhe,Akhaltsikhe
6994,mtskheta,Mtskheta
6995,telavi,Telavi
6996,ozurgeti,Ozurgeti
6997,kutaisi,Kutaisi
6998,ambrolauri,Ambrolauri
6999,cayenne,Cayenne
7000,kourou,Kourou
7001,roura,Roura
7002,sinnamary,Sinnamary
7003,iracoubo,Iracoubo
7004,saintgeorges,Saint-Georges
7005,saintlaurentdumaroni,Saint-Laurent-du-Maroni
7006,saintpeterport,Saint Peter Port
7007,ho,Ho
7008,bolgatanga,Bolgatanga
7009,yendi,Yendi
7010,tamale,Tamale
7011,sunyani,Sunyani
7012,berekum,Berekum
7013,kumasi,Kumasi
7014,wa,Wa
7015,capecoast,Cape Coast
7016,sekondi,Sekondi
7017,bawku,Bawku
7018,nkawkaw,Nkawkaw
7019,koforidua,Koforidua
7020,winneba,Winneba
7021,accra,Accra
7022,tema,Tema
7023,obuasi,Obuasi
7024,gibraltar,Gibraltar
7025,nord,Nord
7026,sisimiut,Sisimiut
7027,qaqortoq,Qaqortoq
7028,ilulissat,Ilulissat
7029,savissivik,Savissivik
7030,tasiilaq,Tasiilaq
7031,qaanaaq,Qaanaaq
7032,ittoqqortoormiit,Ittoqqortoormiit
7033,kulusuk,Kulusuk
7034,timmiarmiut,Timmiarmiut
7035,qeqertasuaq,Qeqertasuaq
7036,narsarsuaq,Narsarsuaq
7037,kullorsuaq,Kullorsuaq
7038,paamiut,Paamiut
7039,tasiusaq,Tasiusaq
7040,upernavik,Upernavik
7041,qasigiannguit,Qasigiannguit
7042,kangersuatsiaq,Kangersuatsiaq
7043,nuussuaq,Nuussuaq
7044,uummannaq,Uummannaq
7045,nuuk,Nuuk
7046,bansang,Bansang
7047,banjul,Banjul
7048,bassesantasu,Basse Santa Su
7049,brikama,Brikama
7050,georgetown,Georgetown
7051,kerewan,Kerewan
7052,mansakonko,Mansa Konko
7053,kanifing,Kanifing
7054,conakry,Conakry
7055,faranah,Faranah
7056,kankan,Kankan
7057,labe,Labe
7058,boke,Boke
7059,mamou,Mamou
7060,kindia,Kindia
7061,kamsar,Kamsar
7062,nzerekore,Nzerekore
7063,fria,Fria
7064,forecariah,Forecariah
7065,yomou,Yomou
7066,tongue,Tongue
7067,telimele,Telimele
7068,siguiri,Siguiri
7069,pita,Pita
7070,mali,Mali
7071,macenta,Macenta
7072,kouroussa,Kouroussa
7073,koundara,Koundara
7074,kissidougou,Kissidougou
7075,kerouane,Kerouane
7076,gueckedou,Gueckedou
7077,gaoual,Gaoual
7078,dinguiraye,Dinguiraye
7079,dabola,Dabola
7080,boffa,Boffa
7081,beyla,Beyla
7082,dalaba,Dalaba
7083,basseterre,Basse-Terre
7084,pointeapitre,Pointe-a-Pitre
7085,basseterre,Basse-terre
7086,malabo,Malabo
7087,pale,Pale
7088,evinayong,Evinayong
7089,mongomo,Mongomo
7090,bata,Bata
7091,ebebiyin,Ebebiyin
7092,calatrava,Calatrava
7093,luba,Luba
7094,komatini,Komatini
7095,athens,Athens
7096,ermoupoli,Ermoupoli
7097,patra,Patra
7098,lamia,Lamia
7099,tripoli,Tripoli
7100,mitilini,Mitilini
7101,hania,Hania
7102,sitia,Sitia
7103,seres,Seres
7104,iraklio,Iraklio
7105,polygyros,Polygyros
7106,thessaloniki,Thessaloniki
7107,xanthi,Xanthi
7108,kerkira,Kerkira
7109,kavala,Kavala
7110,kozani,Kozani
7111,alexandroupoli,Alexandroupoli
7112,katerini,Katerini
7113,ioanina,Ioanina
7114,volos,Volos
7115,larissa,Larissa
7116,piraievs,Piraievs
7117,agrinio,Agrinio
7118,pirgos,Pirgos
7119,chalkida,Chalkida
7120,sparti,Sparti
7121,kalamata,Kalamata
7122,hios,Hios
7123,rodos,Rodos
7124,kos,Kos
7125,grytviken,Grytviken
7126,sanjose,San Jose
7127,mazatenango,Mazatenango
7128,cuilapa,Cuilapa
7129,coban,Coban
7130,jutiapa,Jutiapa
7131,retalhuleu,Retalhuleu
7132,livingston,Livingston
7133,sanluis,San Luis
7134,sanmarcos,San Marcos
7135,flores,Flores
7136,escuintla,Escuintla
7137,salama,Salama
7138,chiquimula,Chiquimula
7139,chimaltenango,Chimaltenango
7140,elprogreso,El Progreso
7141,antiguaguatemala,Antigua Guatemala
7142,jalapa,Jalapa
7143,quetzaltenango,Quetzaltenango
7144,puertobarrios,Puerto Barrios
7145,totonicapan,Totonicapan
7146,zacapa,Zacapa
7147,solola,Solola
7148,guatemala,Guatemala
7149,lalibertad,La Libertad
7150,huehuetenango,Huehuetenango
7151,santacruzdelquiche,Santa Cruz Del Quiche
7152,fulacunda,Fulacunda
7153,farim,Farim
7154,bafata,Bafata
7155,bissau,Bissau
7156,bolama,Bolama
7157,buba,Buba
7158,cacheu,Cacheu
7159,catio,Catio
7160,gabu,Gabu
7161,quinhamel,Quinhamel
7162,corriverton,Corriverton
7163,georgetown,Georgetown
7164,fortwellington,Fort Wellington
7165,bartica,Bartica
7166,newamsterdam,New Amsterdam
7167,mabaruma,Mabaruma
7168,vreedenhoop,Vreed-en-Hoop
7169,mahdia,Mahdia
7170,linden,Linden
7171,lethem,Lethem
7172,annaregina,Anna Regina
7173,annaregina,Anna Regina
7174,ituni,Ituni
7175,hongkong,Hong Kong
7176,tegucigalpa,Tegucigalpa
7177,yoro,Yoro
7178,bruslaguna,Brus Laguna
7179,laceiba,La Ceiba
7180,choluteca,Choluteca
7181,trujillo,Trujillo
7182,comayagua,Comayagua
7183,santarosadecopan,Santa Rosa de Copan
7184,sanpedrosula,San Pedro Sula
7185,yuscaran,Yuscaran
7186,puertolempira,Puerto Lempira
7187,laesperanza,La Esperanza
7188,roatan,Roatan
7189,lapaz,La Paz
7190,gracias,Gracias
7191,nuevaocotepeque,Nueva Ocotepeque
7192,juticalpa,Juticalpa
7193,santabarbara,Santa Barbara
7194,nacaome,Nacaome
7195,yoro,Yoro
7196,sibenik,Sibenik
7197,slavonskibrod,Slavonski Brod
7198,pozega,Pozega
7199,virovitica,Virovitica
7200,rijeka,Rijeka
7201,krapina,Krapina
7202,dubrovnik,Dubrovnik
7203,sisak,Sisak
7204,osijek,Osijek
7205,koprivnica,Koprivnica
7206,cakovec,Cakovec
7207,vukovar,Vukovar
7208,zadar,Zadar
7209,gospic,Gospic
7210,varazdin,Varazdin
7211,split,Split
7212,pazin,Pazin
7213,zagreb,Zagreb
7214,karlovac,Karlovac
7215,bjelovar,Bjelovar
7216,pula,Pula
7217,portauprince,Port-au-Prince
7218,portdepaix,Port-De-Paix
7219,caphaitien,Cap-Haitien
7220,gonaives,Gonaives
7221,hinche,Hinche
7222,fortliberte,Fort-Liberte
7223,jacmel,Jacmel
7224,miragoane,Miragoane
7225,lescayes,Les Cayes
7226,jeremie,Jeremie
7227,szolnok,Szolnok
7228,hodmezovasarhely,Hodmezovasarhely
7229,nagykanizsa,Nagykanizsa
7230,nyiregyhaza,Nyiregyhaza
7231,budapest,Budapest
7232,bekescsaba,Bekescsaba
7233,eger,Eger
7234,zalaegerszeg,Zalaegerszeg
7235,szeged,Szeged
7236,kaposvar,Kaposvar
7237,sopron,Sopron
7238,kecskemet,Kecskemet
7239,debrecen,Debrecen
7240,miskolc,Miskolc
7241,szombathely,Szombathely
7242,dunaujvaros,Dunaujvaros
7243,veszprem,Veszprem
7244,salgotarjan,Salgotarjan
7245,szekesfehervar,Szekesfehervar
7246,gyor,Gyor
7247,tatabanya,Tatabanya
7248,pecs,Pecs
7249,szekszard,Szekszard
7250,eger,Eger
7251,vac,Vac
7252,sukabumi,Sukabumi
7253,surakarta,Surakarta
7254,bogor,Bogor
7255,magelang,Magelang
7256,majene,Majene
7257,ende,Ende
7258,maumere,Maumere
7259,kediri,Kediri
7260,sibolga,Sibolga
7261,binjai,Binjai
7262,tebingtinggi,Tebingtinggi
7263,lhokseumawe,Lhokseumawe
7264,bekasi,Bekasi
7265,malang,Malang
7266,pakalongan,Pakalongan
7267,madiun,Madiun
7268,tegal,Tegal
7269,cirebon,Cirebon
7270,medan,Medan
7271,salatiga,Salatiga
7272,poso,Poso
7273,surabaya,Surabaya
7274,jakarta,Jakarta
7275,pematangsiantar,Pematangsiantar
7276,probolinggo,Probolinggo
7277,pasuruan,Pasuruan
7278,mojokerto,Mojokerto
7279,baubau,Baubau
7280,parepare,Parepare
7281,blitar,Blitar
7282,watampone,Watampone
7283,raba,Raba
7284,tuban,Tuban
7285,pati,Pati
7286,kotabumi,Kotabumi
7287,denpasar,Denpasar
7288,kuta,Kuta
7289,biak,Biak
7290,perabumulih,Perabumulih
7291,sungaipenuh,Sungaipenuh
7292,manado,Manado
7293,timika,Timika
7294,amahai,Amahai
7295,telukbutun,Telukbutun
7296,sampit,Sampit
7297,martapura,Martapura
7298,jambi,Jambi
7299,tanjungpandan,Tanjungpandan
7300,sumenep,Sumenep
7301,tarakan,Tarakan
7302,sorong,Sorong
7303,singkawang,Singkawang
7304,bukittinggi,Bukittinggi
7305,tasikmalaya,Tasikmalaya
7306,sawahlunto,Sawahlunto
7307,langsa,Langsa
7308,ruteng,Ruteng
7309,merauke,Merauke
7310,banyuwangi,Banyuwangi
7311,jember,Jember
7312,nabire,Nabire
7313,lahat,Lahat
7314,cilacap,Cilacap
7315,indramayu,Indramayu
7316,praya,Praya
7317,waingapu,Waingapu
7318,ternate,Ternate
7319,kualakapuas,Kualakapuas
7320,balikpapan,Balikpapan
7321,bontang,Bontang
7322,singaraja,Singaraja
7323,pinrang,Pinrang
7324,makale,Makale
7325,palopo,Palopo
7326,luwuk,Luwuk
7327,tarutung,Tarutung
7328,padangsidempuan,Padangsidempuan
7329,padangpanjang,Padangpanjang
7330,ambon,Ambon
7331,padang,Padang
7332,bandaaceh,Banda Aceh
7333,bandarlampung,Bandar Lampung
7334,bandung,Bandung
7335,bandjarmasin,Bandjarmasin
7336,bengkulu,Bengkulu
7337,gorontalo,Gorontalo
7338,jayapura,Jayapura
7339,kendari,Kendari
7340,kupang,Kupang
7341,ujungpandang,Ujungpandang
7342,mamuju,Mamuju
7343,manokwari,Manokwari
7344,palangkaraya,Palangkaraya
7345,palembang,Palembang
7346,palu,Palu
7347,pangkalpinang,Pangkalpinang
7348,pekanbaru,Pekanbaru
7349,pontianak,Pontianak
7350,samarinda,Samarinda
7351,semarang,Semarang
7352,serang,Serang
7353,tanjungselor,Tanjung Selor
7354,tanjungpinang,Tanjungpinang
7355,yogyakarta,Yogyakarta
7356,mataram,Mataram
7357,sofifi,Sofifi
7358,tidore,Tidore
7359,sligo,Sligo
7360,mullingar,Mullingar
7361,drogheda,Drogheda
7362,dundalk,Dundalk
7363,muineachan,Muineachan
7364,portlaoise,Port Laoise
7365,longford,Longford
7366,shannon,Shannon
7367,tralee,Tralee
7368,lifford,Lifford
7369,wicklow,Wicklow
7370,kilkenny,Kilkenny
7371,ancabhan,An Cabhan
7372,carrickonshannon,Carrick on Shannon
7373,wexford,Wexford
7374,donegal,Donegal
7375,killarney,Killarney
7376,roscomain,Ros Comain
7377,galway,Galway
7378,cork,Cork
7379,dublin,Dublin
7380,trim,Trim
7381,waterford,Waterford
7382,limerick,Limerick
7383,clonmel,Clonmel
7384,nenagh,Nenagh
7385,swords,Swords
7386,dunleary,Dunleary
7387,tallaght,Tallaght
7388,castlebar,Castlebar
7389,naas,Naas
7390,carlow,Carlow
7391,ennis,Ennis
7392,tullamore,Tullamore
7393,jerusalem,Jerusalem
7394,beersheva,Beer Sheva
7395,nazareth,Nazareth
7396,telavivyafo,Tel Aviv-Yafo
7397,haifa,Haifa
7398,ramla,Ramla
7399,douglas,Douglas
7400,kavaratti,Kavaratti
7401,newdelhi,New Delhi
7402,tezpur,Tezpur
7403,jullundur,Jullundur
7404,navsari,Navsari
7405,asansol,Asansol
7406,portblair,Port Blair
7407,kota,Kota
7408,saharanpur,Saharanpur
7409,bhuj,Bhuj
7410,gurgaon,Gurgaon
7411,simla,Simla
7412,muzaffarpur,Muzaffarpur
7413,gaya,Gaya
7414,ratlam,Ratlam
7415,gwalior,Gwalior
7416,baramula,Baramula
7417,guwahati,Guwahati
7418,dispur,Dispur
7419,bidar,Bidar
7420,pune,Pune
7421,ahmedabad,Ahmedabad
7422,haldia,Haldia
7423,bhagalpur,Bhagalpur
7424,ujjain,Ujjain
7425,tonk,Tonk
7426,agartala,Agartala
7427,silchar,Silchar
7428,vellore,Vellore
7429,bharatpur,Bharatpur
7430,siliguri,Siliguri
7431,gangtok,Gangtok
7432,cuttack,Cuttack
7433,alipurduar,Alipur Duar
7434,bhubaneshwar,Bhubaneshwar
7435,dibrugarh,Dibrugarh
7436,jorhat,Jorhat
7437,hospet,Hospet
7438,tuticorin,Tuticorin
7439,sangli,Sangli
7440,sholapur,Sholapur
7441,mumbai,Mumbai
7442,diu,Diu
7443,sirsa,Sirsa
7444,mangalore,Mangalore
7445,thiruvananthapuram,Thiruvananthapuram
7446,kochi,Kochi
7447,bangalore,Bangalore
7448,proddatur,Proddatur
7449,tirupati,Tirupati
7450,vadodara,Vadodara
7451,surat,Surat
7452,aizawl,Aizawl
7453,bhopal,Bhopal
7454,hyderabad,Hyderabad
7455,chandigarh,Chandigarh
7456,gandhinagar,Gandhinagar
7457,imphal,Imphal
7458,kohima,Kohima
7459,lucknow,Lucknow
7460,bijapur,Bijapur
7461,chennai,Chennai
7462,guntur,Guntur
7463,rajahmundry,Rajahmundry
7464,haora,Haora
7465,raurkela,Raurkela
7466,dhanbad,Dhanbad
7467,bhatpara,Bhatpara
7468,kolkata,Kolkata
7469,shillong,Shillong
7470,puri,Puri
7471,krishnanagar,Krishnanagar
7472,jamshedpur,Jamshedpur
7473,jodhpur,Jodhpur
7474,sikar,Sikar
7475,barddhaman,Barddhaman
7476,medinipur,Medinipur
7477,vishakhapatnam,Vishakhapatnam
7478,silvassa,Silvassa
7479,kolhapur,Kolhapur
7480,latur,Latur
7481,pondicherry,Pondicherry
7482,brahmapur,Brahmapur
7483,bhiwandi,Bhiwandi
7484,rajkot,Rajkot
7485,kalyan,Kalyan
7486,coimbatore,Coimbatore
7487,nasik,Nasik
7488,porbandar,Porbandar
7489,parbhani,Parbhani
7490,akola,Akola
7491,ahmednagar,Ahmednagar
7492,aurangabad,Aurangabad
7493,daman,Daman
7494,ranchi,Ranchi
7495,itanagar,Itanagar
7496,raipur,Raipur
7497,kozhikode,Kozhikode
7498,machilipatnam,Machilipatnam
7499,khammam,Khammam
7500,kakinada,Kakinada
7501,panaji,Panaji
7502,bhavnagar,Bhavnagar
7503,karnal,Karnal
7504,rohtak,Rohtak
7505,hisar,Hisar
7506,abohar,Abohar
7507,agra,Agra
7508,alwar,Alwar
7509,bhilwara,Bhilwara
7510,udaipur,Udaipur
7511,meerut,Meerut
7512,delhi,Delhi
7513,rampur,Rampur
7514,ludhiana,Ludhiana
7515,sonipat,Sonipat
7516,dehradun,Dehra Dun
7517,ghaziabad,Ghaziabad
7518,faridabad,Faridabad
7519,amravati,Amravati
7520,bhiwani,Bhiwani
7521,gulbarga,Gulbarga
7522,mathura,Mathura
7523,hapur,Hapur
7524,bhilai,Bhilai
7525,warangal,Warangal
7526,raichur,Raichur
7527,firozabad,Firozabad
7528,burhanpur,Burhanpur
7529,ambala,Ambala
7530,varanasi,Varanasi
7531,hathras,Hathras
7532,shahjahanpur,Shahjahanpur
7533,jabalpur,Jabalpur
7534,patiala,Patiala
7535,nagpur,Nagpur
7536,bulandshahr,Bulandshahr
7537,nanded,Nanded
7538,hoshiarpur,Hoshiarpur
7539,aligarh,Aligarh
7540,mirzapur,Mirzapur
7541,bikaner,Bikaner
7542,srinagar,Srinagar
7543,jhansi,Jhansi
7544,fatehpur,Fatehpur
7545,sagar,Sagar
7546,bahraich,Bahraich
7547,kanpur,Kanpur
7548,gorakhpur,Gorakhpur
7549,jammu,Jammu
7550,nizamabad,Nizamabad
7551,faizabad,Faizabad
7552,sopore,Sopore
7553,allahabad,Allahabad
7554,sambalpur,Sambalpur
7555,pathankot,Pathankot
7556,bilaspur,Bilaspur
7557,indore,Indore
7558,sitapur,Sitapur
7559,malegaon,Malegaon
7560,dhule,Dhule
7561,panipat,Panipat
7562,muzaffarnagar,Muzaffarnagar
7563,ongole,Ongole
7564,jaipur,Jaipur
7565,moradabad,Moradabad
7566,pali,Pali
7567,vijayawada,Vijayawada
7568,budaun,Budaun
7569,bareilly,Bareilly
7570,aurangabad,Aurangabad
7571,vizianagaram,Vizianagaram
7572,chirala,Chirala
7573,ajmer,Ajmer
7574,pilibhit,Pilibhit
7575,hindupur,Hindupur
7576,mandya,Mandya
7577,karimnagar,Karimnagar
7578,tumkur,Tumkur
7579,mysore,Mysore
7580,hubli,Hubli
7581,shimoga,Shimoga
7582,chandrapur,Chandrapur
7583,bellary,Bellary
7584,davangere,Davangere
7585,amritsar,Amritsar
7586,belgaum,Belgaum
7587,etawah,Etawah
7588,patna,Patna
7589,purnia,Purnia
7590,bhusawal,Bhusawal
7591,nandyal,Nandyal
7592,kurnool,Kurnool
7593,kolar,Kolar
7594,nellore,Nellore
7595,tiruvannamalai,Tiruvannamalai
7596,kanchipuram,Kanchipuram
7597,valparai,Valparai
7598,tiruppur,Tiruppur
7599,alappuzha,Alappuzha
7600,kollam,Kollam
7601,karur,Karur
7602,kumbakonam,Kumbakonam
7603,thanjavur,Thanjavur
7604,nagercoil,Nagercoil
7605,tirunelveli,Tirunelveli
7606,rajapalaiyam,Rajapalaiyam
7607,salem,Salem
7608,tiruchirappalli,Tiruchirappalli
